Date (UTC),Request ID,Correlation ID,User ID,User,Username,User type,Cross tenant access type,Incoming token type,Authentication Protocol,Unique token identifier,Client credential type,Application,Application ID ,Resource,Resource ID ,Resource tenant ID,Home tenant ID,Home tenant name,IP address,Location,Status,Sign-in error code,Failure reason,Client app,Device ID,Browser,Operating System,Compliant,Managed,Join Type,MFA result,MFA auth method,MFA auth detail,Authentication requirement,Sign-in identifier,IP address (seen by resource),Autonomous system  number,Flagged for review,Token issuer type,Incoming token type,Token issuer name,Latency,Conditional Access
2022-05-10T11:17:54Z,056dd5be-5405-40e9-96f0-eeb89456d400,7de3fb12-e26c-459b-9a3f-b6e2b335dd23,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MDU2ZGQ1YmUtNTQwNS00MGU5LTk2ZjAtZWViODk0NTZkNDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,79,Not Applied
2022-05-10T11:11:48Z,82eefc09-fef6-4cae-af4c-895e477bcf00,0a6bc5b6-d205-46fe-b862-653fc9f8e3ee,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,ODJlZWZjMDktZmVmNi00Y2FlLWFmNGMtODk1ZTQ3N2JjZjAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,119,Not Applied
2022-05-10T10:52:00Z,f704348f-f16b-465f-88e4-8e8eb9e22601,07fcaeb8-5211-497f-a7e3-746a75528ca1,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,ZjcwNDM0OGYtZjE2Yi00NjVmLTg4ZTQtOGU4ZWI5ZTIyNjAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,64,Not Applied
2022-05-10T10:51:50Z,29051db6-4885-4772-88db-6c0a0f1f2101,c26abdf8-ff12-4f64-a9e1-c208cde21c32,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MjkwNTFkYjYtNDg4NS00NzcyLTg4ZGItNmMwYTBmMWYyMTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,64,Not Applied
2022-05-10T10:22:52Z,b51bd5ec-c8be-4a93-bc6c-2d936376fc00,9e346890-f4d8-41c9-965c-b693c5bdd3a7,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,YjUxYmQ1ZWMtYzhiZS00YTkzLWJjNmMtMmQ5MzYzNzZmYzAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,117,Not Applied
2022-05-10T10:22:00Z,e669b9e9-4060-4879-a22e-173b52e53201,db47691a-7924-4239-8687-787580d83bc9,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,ZTY2OWI5ZTktNDA2MC00ODc5LWEyMmUtMTczYjUyZTUzMjAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,75,Not Applied
2022-05-10T10:15:47Z,f3afa22a-0eb4-46bc-96ea-fcdfef68d400,d3f2ae95-c72c-4343-8f34-73977e9da96f,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,ZjNhZmEyMmEtMGViNC00NmJjLTk2ZWEtZmNkZmVmNjhkNDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,152,Not Applied
2022-05-10T09:52:00Z,55aee80d-fead-4d6f-91fd-631578af0101,e451d286-b76d-4fa5-aecf-7065fe743c9f,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NTVhZWU4MGQtZmVhZC00ZDZmLTkxZmQtNjMxNTc4YWYwMTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,70,Not Applied
2022-05-10T09:51:50Z,a237ccf3-c836-48d2-bbf5-155149190901,6998d0b0-e407-41b3-870f-ffeb46cbff5a,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,YTIzN2NjZjMtYzgzNi00OGQyLWJiZjUtMTU1MTQ5MTkwOTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,63,Not Applied
2022-05-10T09:25:00Z,23fd76db-70f0-4d7a-9b3d-b5fc30971701,12c10e11-0dcf-4fe4-a4b0-f1e90da51b18,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MjNmZDc2ZGItNzBmMC00ZDdhLTliM2QtYjVmYzMwOTcxNzAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,83,Not Applied
2022-05-10T09:21:10Z,02fa5fa9-0e91-4cbf-b821-05ad0802e600,d46b8a20-9513-419d-a504-a12656bcb425,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MDJmYTVmYTktMGU5MS00Y2JmLWI4MjEtMDVhZDA4MDJlNjAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,109,Not Applied
2022-05-10T09:19:47Z,4f96dab0-d50f-468b-af93-14cfb5bd1d01,878ea8f1-046d-43b5-810f-118930e38b4d,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NGY5NmRhYjAtZDUwZi00NjhiLWFmOTMtMTRjZmI1YmQxZDAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,67,Not Applied
2022-05-10T08:52:00Z,9035dc24-05c5-40a7-a52e-8448a35a2201,649e0f28-46f0-48b2-92a9-4226415354bb,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,OTAzNWRjMjQtMDVjNS00MGE3LWE1MmUtODQ0OGEzNWEyMjAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,67,Not Applied
2022-05-10T08:51:50Z,16bce442-b1ea-4ad6-bdaa-2f3d7afecd00,314cbb54-a6f4-4e4f-a9f9-a1122a449782,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,MTZiY2U0NDItYjFlYS00YWQ2LWJkYWEtMmYzZDdhZmVjZDAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Office 365 Exchange Online,00000002-0000-0ff1-ce00-000000000000,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,82,Not Applied
2022-05-10T08:28:00Z,eba96165-b93a-404a-9389-19bc6e99f700,925f5b8e-dcba-471a-b173-c53a1ea9a52c,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,ZWJhOTYxNjUtYjkzYS00MDRhLTkzODktMTliYzZlOTlmNzAw,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Skype Presence Service,1e70cd27-4707-4589-8ec5-9bd20c472a46,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,67,Not Applied
2022-05-10T08:23:47Z,54a73dab-22ae-4f13-96ba-70ae5c5b1901,d677c3c3-04ed-461b-bff6-f0f0cfb8ce92,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NTRhNzNkYWItMjJhZS00ZjEzLTk2YmEtNzBhZTVjNWIxOTAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Services,cc15fd57-2c6c-4117-a88c-83b1d56b4bbe,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,106,Not Applied
2022-05-10T08:10:49Z,47e8ba0c-9d36-4ee8-aec6-7486d6922601,39586b73-c714-4165-83f3-2c044fbefccf,cedce65b-57e2-4278-bb47-cbdd98121a77,Allan Deyoung,alland@contoso.OnMicrosoft.com,member,none,primaryRefreshToken,none,NDdlOGJhMGMtOWQzNi00ZWU4LWFlYzYtNzQ4NmQ2OTIyNjAx,none,Microsoft Teams,1fec8e78-bce4-4aaf-ab1b-5451cc387264,Microsoft Teams Chat Aggregator,b1379a75-ce5e-4fa3-80c6-89bb39bf646c,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,06cd01fc-3f68-43ea-9a3b-xxxxxxxxxxxxx,,50.101.150.213,"Oakville, Ontario, CA",Success,,Other.,Mobile Apps and Desktop clients,932baf05-3636-4e6a-b78a-030de920daf6,Edge 18.19044,Windows 10,FALSE,FALSE,Azure AD joined,MFA requirement satisfied by claim in the token,,,Single-factor authentication,,,577,FALSE,Azure AD,Primary refresh token,,64,Not Applied
