"Date (UTC)","Request ID","Correlation ID","User ID","User","Username","User type","Cross tenant access type","Incoming token type","Authentication Protocol","Unique token identifier","Client credential type","Application","Application ID ","Resource","Resource ID ","Resource tenant ID","Home tenant ID","Home tenant name","IP address","Location","Status","Sign-in error code","Failure reason","Client app","Device ID","Browser","Operating System","Compliant","Managed","Join Type","MFA result","MFA auth method","MFA auth detail","Authentication requirement","Sign-in identifier","IP address (seen by resource)","Autonomous system  number","Flagged for review","Token issuer type","Incoming token type","Token issuer name","Latency","Conditional Access"
"2022-06-01T23:37:34Z","c457baf4-83a5-4bfe-ba97-50c69d4a1a01","78b1ed24-a794-4dda-a210-d1ceaf9e86cf","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","YzQ1N2JhZjQtODNhNS00YmZlLWJhOTctNTBjNjlkNGExYTAx","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","","","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","372","Not Applied"
"2022-06-01T23:00:41Z","7cd3bfa4-1384-44ae-ad1f-2eed40664801","dc0774c7-df88-401d-aea1-b295c0bb9d74","c3a3fb70-5ed5-4f04-8d0e-7db5769a22e2","Alex Wilber","alexw@m365x15549122.onmicrosoft.com","","none","none","none","N2NkM2JmYTQtMTM4NC00NGFlLWFkMWYtMmVlZDQwNjY0ODAx","none","Microsoft Teams","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Microsoft Teams Services","cc15fd57-2c6c-4117-a88c-83b1d56b4bbe","72f988bf-86f1-41af-91ab-2d7cd011db47","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Unknown","","Mobile Safari 15.5","iOS 15","false","false","","","","","Multi-factor authentication","AlexW@M365x15549122.OnMicrosoft.com","","577","false","Azure AD","None","","523","Not Applied"
"2022-06-01T22:49:22Z","977f57e9-ffc7-4a2f-98a9-9dd1e8cc4b01","6f0bf6c2-f2ed-4673-b00b-e7b64c8b2909","cedce65b-57e2-4278-bb47-cbdd98121a77","Allan Deyoung","alland@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","OTc3ZjU3ZTktZmZjNy00YTJmLTk4YTktOWRkMWU4Y2M0YjAx","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Microsoft Teams Services","cc15fd57-2c6c-4117-a88c-83b1d56b4bbe","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","932baf05-3636-4e6a-b78a-030de920daf6","Edge 101.0.1210","Windows 10","false","false","Azure AD joined","MFA requirement satisfied by claim in the token","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","155","Not Applied"
"2022-06-01T22:49:20Z","5303ee40-5d9f-4625-9367-bb5af9983a01","fc0dfd3a-660e-4a62-afa2-8871d6e40189","cedce65b-57e2-4278-bb47-cbdd98121a77","Allan Deyoung","alland@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NTMwM2VlNDAtNWQ5Zi00NjI1LTkzNjctYmI1YWY5OTgzYTAx","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","","","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","932baf05-3636-4e6a-b78a-030de920daf6","Edge 101.0.1210","Windows 10","false","false","Azure AD joined","MFA requirement satisfied by claim in the token","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","109","Not Applied"
"2022-06-01T20:57:57Z","24143956-04d1-41e3-80fd-42627e5f3f01","f8871001-4d64-498b-8147-2816bf8bf014","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","MjQxNDM5NTYtMDRkMS00MWUzLTgwZmQtNDI2MjdlNWYzZjAx","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Office365 Shell WCSS-Server","5f09333a-842c-47da-a157-57da27fcbca5","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","125","Not Applied"
"2022-06-01T20:57:57Z","333ce1f5-045c-4465-bdca-74ecf8c64b01","f8b6bbf3-4b3d-4aa7-964f-2a0ed94dadf1","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","MzMzY2UxZjUtMDQ1Yy00NDY1LWJkY2EtNzRlY2Y4YzY0YjAx","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","76","Not Applied"
"2022-06-01T20:57:57Z","71fb4aaa-9c4e-4396-9ac1-c1ef73d25801","22823de1-7307-43f3-abe2-0ed8b9be552a","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","NzFmYjRhYWEtOWM0ZS00Mzk2LTlhYzEtYzFlZjczZDI1ODAx","none","Office365 Shell WCSS-Client","89bee1f7-5e6e-4d8a-9f3d-ecd601259da7","Microsoft Graph","00000003-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","96","Not Applied"
"2022-06-01T20:31:33Z","b0488eec-76ae-4d51-a3af-d8426ecf2401","29cb75a8-1f43-42ed-a4b7-b4ed60553670","cedce65b-57e2-4278-bb47-cbdd98121a77","Allan Deyoung","alland@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","YjA0ODhlZWMtNzZhZS00ZDUxLWEzYWYtZDg0MjZlY2YyNDAx","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Mobile Apps and Desktop clients","932baf05-3636-4e6a-b78a-030de920daf6","","Windows","false","false","Azure AD joined","MFA requirement satisfied by claim in the token","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","122","Not Applied"
"2022-06-01T17:50:36Z","ebd2f7a1-fd2c-4dc1-8408-0cf47d56e800","980aa8cf-c465-4fae-b521-314532ea17d7","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","ZWJkMmY3YTEtZmQyYy00ZGMxLTg0MDgtMGNmNDdkNTZlODAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","","","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","345","Not Applied"
"2022-06-01T16:54:31Z","69570931-4a46-472b-9fe2-fbf76e661501","d4d87fa9-32d7-4cd5-970e-8bc88f7fa4a6","340bf85a-d981-4c36-a236-fd2ae92ccb0a","MOD Administrator","admin@m365x15549122.onmicrosoft.com","member","none","none","none","Njk1NzA5MzEtNGE0Ni00NzJiLTlmZTItZmJmNzZlNjYxNTAx","none","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","","Edge 101.0.1210","Windows 10","false","false","","","","","Single-factor authentication","","","577","false","Azure AD","None","","357","Not Applied"
"2022-06-01T16:54:20Z","fdb3b6c8-517f-42de-bf12-c304f29dc500","cf2dacc0-5b2b-4005-bdc9-228cabb21883","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","ZmRiM2I2YzgtNTE3Zi00MmRlLWJmMTItYzMwNGYyOWRjNTAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Microsoft Teams Services","cc15fd57-2c6c-4117-a88c-83b1d56b4bbe","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","532","Not Applied"
"2022-06-01T16:54:19Z","725637ee-3762-48b3-815c-1f11928fb700","cbbe8490-2bdb-4801-a2f4-570c82650e98","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NzI1NjM3ZWUtMzc2Mi00OGIzLTgxNWMtMWYxMTkyOGZiNzAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Microsoft People Cards Service","394866fc-eedb-4f01-8536-3ff84b16be2a","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","331","Not Applied"
"2022-06-01T16:54:06Z","4be89bda-a33a-47d9-8941-7b9a81e85200","1a51ec42-850d-415b-b534-881de6c731d6","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NGJlODliZGEtYTMzYS00N2Q5LTg5NDEtN2I5YTgxZTg1MjAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Call Recorder","4580fd1d-e5a3-4f56-9ad1-aab0e3bf8f76","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","269","Not Applied"
"2022-06-01T16:54:06Z","427ff589-af92-4975-a43b-c1d92a83c600","5768a295-0bc4-4e26-8b03-565dfc46a6bc","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NDI3ZmY1ODktYWY5Mi00OTc1LWE0M2ItYzFkOTJhODNjNjAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Microsoft Stream Service","2634dd23-5e5a-431c-81ca-11710d9079f4","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","169","Not Applied"
"2022-06-01T16:54:05Z","4f595291-6788-4802-addc-cea6840c0d01","e5bcd78c-416a-4beb-aadc-41daa3ec6d99","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NGY1OTUyOTEtNjc4OC00ODAyLWFkZGMtY2VhNjg0MGMwZDAx","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","345","Not Applied"
"2022-06-01T16:54:05Z","427ff589-af92-4975-a43b-c1d90a83c600","47cecf9d-4300-4314-b1ed-9f4658fcb1ca","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NDI3ZmY1ODktYWY5Mi00OTc1LWE0M2ItYzFkOTBhODNjNjAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","216","Not Applied"
"2022-06-01T16:54:04Z","6bb082e0-ffe5-4785-894d-db07283bb300","472b83e6-bfbb-453e-8aaf-7c0a128d9b09","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NmJiMDgyZTAtZmZlNS00Nzg1LTg5NGQtZGIwNzI4M2JiMzAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Skype Presence Service","1e70cd27-4707-4589-8ec5-9bd20c472a46","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","471","Not Applied"
"2022-06-01T16:54:04Z","5b4a8a44-95b4-41a9-a022-8c6f1989c700","8a3918ba-1a60-4345-960d-c9d70e2650a6","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","NWI0YThhNDQtOTViNC00MWE5LWEwMjItOGM2ZjE5ODljNzAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Microsoft Flow Service","7df0a125-d3be-4c96-aa54-591f83ff541c","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","324","Not Applied"
"2022-06-01T16:54:02Z","c6e4b928-e486-47fc-b6cd-8ceee357c400","94fa7cdf-c8b7-482d-8097-cee732127f3c","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","YzZlNGI5MjgtZTQ4Ni00N2ZjLWI2Y2QtOGNlZWUzNTdjNDAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Microsoft Teams Chat Aggregator","b1379a75-ce5e-4fa3-80c6-89bb39bf646c","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","339","Not Applied"
"2022-06-01T16:54:00Z","c6e4b928-e486-47fc-b6cd-8cee7057c400","3909425e-3fef-4872-930e-00f1ccad7bb7","6e2ddbe3-14f3-4768-903a-05743e12768f","Adele Vance","adelev@m365x15549122.onmicrosoft.com","member","none","primaryRefreshToken","none","YzZlNGI5MjgtZTQ4Ni00N2ZjLWI2Y2QtOGNlZTcwNTdjNDAw","none","Microsoft Teams Web Client","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Microsoft Teams Services","cc15fd57-2c6c-4117-a88c-83b1d56b4bbe","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","06cd01fc-3f68-43ea-9a3b-1536e3ac709d","","50.101.150.213","Brantford, Ontario, CA","Success","","Other.","Browser","cc2cf915-358d-4e11-8205-04119b3792f3","Chrome 102.0.5005","Windows 10","false","false","Azure AD registered","","","","Single-factor authentication","","","577","false","Azure AD","Primary refresh token","","528","Not Applied"
